id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1606523141597310977,1606523141597310977,1671859939000.0,2022-12-24 05:32:19,+0000,,"Silahkan di kolab angka Pasaran SYDNEY hari ini, untuk angka jadi 4D bisa langsung hubungi Eyang, di 081290619516, monggo.  #sydneyeyang #sydneyjitu #sydneypaus #sydneyangkajitu #togel #prediksitogel #angkajitutogel #angkaeyang #bandaronline #pialadunia2022 #fifaworldcup  https://t.co/5Othg01piy",in,"['sydneyeyang', 'sydneyjitu', 'sydneypaus', 'sydneyangkajitu', 'togel', 'prediksitogel', 'angkajitutogel', 'angkaeyang', 'bandaronline', 'pialadunia2022', 'fifaworldcup']",[],1503664888094154754,1503664888094154754,eyang_sugih,Prediksi Eyang Sugih,6,05,https://twitter.com/eyang_sugih/status/1606523141597310977,[],['https://pbs.twimg.com/media/FkuESGuakAAeMEs.jpg'],1,https://pbs.twimg.com/media/FkuESGuakAAeMEs.jpg,False,1,0,0,,FIFA WORLD CUP,,,,,,,[],,,,
1606523049511161857,1606523049511161857,1671859917000.0,2022-12-24 05:31:57,+0000,,EPL: Graham Potter confirms two Chelsea players yet to return after FIFA World Cup   https://t.co/stBRXkft20,en,[],[],1598967694170152966,1598967694170152966,GistnewsNg,GISTNEWS NIGERIA,6,05,https://twitter.com/GistnewsNg/status/1606523049511161857,['https://gistnews.com.ng/epl-graham-potter-confirms-two-chelsea-players-yet-to-return-after-fifa-world-cup/'],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,[],,,,
1606523046327685120,1606303867519524864,1671859916000.0,2022-12-24 05:31:56,+0000,,"@Pimba098 @kaizo_adornista @fifaworldcup_es Jajaja literalmente la FIFA te acaba de mostrar que tenes 2. Dale dinoguayo, no seas otario.",es,[],[],1379132927930466310,1379132927930466310,edi_dell,Milito modo selesio🇦🇷⭐⭐⭐,6,05,https://twitter.com/edi_dell/status/1606523046327685120,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'Pimba098', 'name': 'Pimba', 'id': '1508118575302811657'}, {'screen_name': 'kaizo_adornista', 'name': 'Luffy Bostero', 'id': '2872406691'}, {'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606523028854243328,1606303867519524864,1671859912000.0,2022-12-24 05:31:52,+0000,,"@YYYYoel @0800em @fifaworldcup_es Bueno si en eso tienes razon, pero de igual manera estas errado porque el nombre a la Copa Jules Rimet se lo dieron fue despues en conmemoracion al Expresidente de la FIFA por su aniversario de eleccion y creacion del torneo en 1946. En Brasil 50 fue que debuto con el nombre",es,[],[],2769430925,2769430925,Markeowyn,Mark  Garcia,6,05,https://twitter.com/Markeowyn/status/1606523028854243328,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'YYYYoel', 'name': 'Yoel ⭐⭐⭐', 'id': '1284692344072216577'}, {'screen_name': '0800em', 'name': 'Emma ⭐x3', 'id': '856652593707311105'}, {'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606522998953242624,1606424663466266625,1671859905000.0,2022-12-24 05:31:45,+0000,,@FIFAWorldCup_JP 🐐  https://t.co/Sx19lUo5dJ,und,[],[],778979433117954049,778979433117954049,Kohei_Mg,U.K,6,05,https://twitter.com/Kohei_Mg/status/1606522998953242624,[],['https://pbs.twimg.com/media/FkuEJn8aYAYCdFd.jpg'],1,https://pbs.twimg.com/media/FkuEJn8aYAYCdFd.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup_JP', 'name': 'FIFAワールドカップ 🏆', 'id': '1549674520713510912'}]",,,,
1606522987947372545,1606407801772941321,1671859902000.0,2022-12-24 05:31:42,+0000,,"@FIFAWorldCup The truth is Maradona is better than Messi, but no one acknowledges it because Messi is now and Maradona is the past.",en,[],[],4502282834,4502282834,WKovax,Walter Kovacs,6,05,https://twitter.com/WKovax/status/1606522987947372545,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}]",,,,
1606522974789664768,1605065459484835842,1671859899000.0,2022-12-24 05:31:39,+0000,,"@Reda__Pinto @FIFAWorldCup Hope you’ve had your eyes cured so that you can read the rules I replied to you and know that touching the ball is only one of several situations. Even tho he didn’t get the ball, he affected the defender and interfered with the game.",en,[],[],1562415039184637952,1562415039184637952,FragileTitan,易碎提坦,6,05,https://twitter.com/FragileTitan/status/1606522974789664768,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'Reda__Pinto', 'name': 'Reda4K', 'id': '1470862658786283523'}, {'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}]",,,,
1606522934436454401,1606335324442882051,1671859889000.0,2022-12-24 05:31:29,+0000,,@FIFAWorldCup  https://t.co/opGxSmb06g,qme,[],[],16306263,16306263,timcullings,Tim Cullings,6,05,https://twitter.com/timcullings/status/1606522934436454401,[],['https://pbs.twimg.com/tweet_video_thumb/FkuEF3aagAAyLJ2.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FkuEF3aagAAyLJ2.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,[],,,,
1606522817905938433,1606522817905938433,1671859862000.0,2022-12-24 05:31:02,+0000,,"U.S. Open Cup Says Salt Bae Is Banned From Finals, FIFA Launches Investigation Into His World Cup Behavior  https://t.co/NK7yHVLjBK",en,[],[],1419154433624080387,1419154433624080387,sportnewsblogd1,Sportnews,6,05,https://twitter.com/sportnewsblogd1/status/1606522817905938433,['https://sportnews.blogdady.com/u-s-open-cup-says-salt-bae-is-banned-from-finals-fifa-launches-investigation-into-his-world-cup-behavior/'],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,[],,,,
1606522751220867073,1606335324442882051,1671859846000.0,2022-12-24 05:30:46,+0000,,@FIFAWorldCup @bora_twts Definitely #JUNGKOOK’s Performance of #Dreamers! @BTS_twt  https://t.co/PMo3Q9gux7,en,"['jungkook', 'dreamers']",[],1354935977869893645,1354935977869893645,CrystalSnow_9,🦋Bangtan💜Sonyeondan ⁷⟬⟭ ⟭⟬ BEST IS YET TO COME,6,05,https://twitter.com/CrystalSnow_9/status/1606522751220867073,[],['https://pbs.twimg.com/tweet_video_thumb/FkuD5iwaUAED3i-.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FkuD5iwaUAED3i-.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}, {'screen_name': 'bora_twts', 'name': 'bora 💜 (slow)', 'id': '1058344182610300930'}]",,,,
1606522697642549248,1606303867519524864,1671859833000.0,2022-12-24 05:30:33,+0000,,@NoBombardeenUIO @fifaworldcup_es Jajajajaj  https://t.co/EM979QAvl7,es,[],[],1055213634098479104,1055213634098479104,nahuelrock94,Fede Nahuel,6,05,https://twitter.com/nahuelrock94/status/1606522697642549248,[],['https://pbs.twimg.com/media/FkuD4UUWYAAh2eC.jpg'],1,https://pbs.twimg.com/media/FkuD4UUWYAAh2eC.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'NoBombardeenUIO', 'name': 'Sebas Naranjo', 'id': '197204625'}, {'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606522631984906241,1606190369464414209,1671859817000.0,2022-12-24 05:30:17,+0000,,@GueroAndrade09 @fifaworldcup_es Jugó Semifinales? No lo vi.,es,[],[],1666041475,1666041475,RauliGunn,Ramses VII,6,05,https://twitter.com/RauliGunn/status/1606522631984906241,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'GueroAndrade09', 'name': 'Osvaldo Andrade', 'id': '2358275034'}, {'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606522631616081922,1604836712253100032,1671859817000.0,2022-12-24 05:30:17,+0000,,"@AcunaMarcos17 @emimartinezz1 BY LUCY YOU ARE WORLD CHAMPION AND YOU ARE NOT GOOD HUMAN BEING,  YOU SHOULD NOT HUMILIATE REAL HERO OF THE FIFA WORLD CUP #MBAPPE",en,['mbappe'],[],1534372663090630656,1534372663090630656,mohdsha72790065,mohd shakil,6,05,https://twitter.com/mohdsha72790065/status/1606522631616081922,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'AcunaMarcos17', 'name': 'Marcos Javier Acuña', 'id': '760982315841548290'}, {'screen_name': 'emimartinezz1', 'name': 'Emi Martínez', 'id': '2707514588'}]",,,,
1606522614113001472,1606190369464414209,1671859813000.0,2022-12-24 05:30:13,+0000,,@fifaworldcup_es el mejor 10 fue el unico 10,es,[],[],150438417,150438417,Molina_Zoen,Zoen,6,05,https://twitter.com/Molina_Zoen/status/1606522614113001472,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606522590306390016,1606335324442882051,1671859807000.0,2022-12-24 05:30:07,+0000,,@FIFAWorldCup  https://t.co/OaUSN0fHOl,qme,[],[],1577162347973677057,1577162347973677057,TO4Mz,TO4M UG,6,05,https://twitter.com/TO4Mz/status/1606522590306390016,[],['https://pbs.twimg.com/media/FkuDxFiXEAMI16C.jpg'],1,https://pbs.twimg.com/media/FkuDxFiXEAMI16C.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,[],,,,
1606522558286770177,1606522558286770177,1671859800000.0,2022-12-24 05:30:00,+0000,,#रफ्तारपोल - अगर आप है फुटबॉल के जबरा फैन  तो जवाब दीजिये इस प्रश्न का... #raftaarpoll #raftaarpolls @FIFAWorldCup @Shaji4Football  https://t.co/ixO0pU4s7N,hi,"['रफ्तारपोल', 'raftaarpoll', 'raftaarpolls']",[],18353609,18353609,raftaar,raftaar,6,05,https://twitter.com/raftaar/status/1606522558286770177,[],['https://pbs.twimg.com/media/FkqrSg8akAEJO4i.jpg'],1,https://pbs.twimg.com/media/FkqrSg8akAEJO4i.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,[],,,,
1606522520701632512,1606335324442882051,1671859791000.0,2022-12-24 05:29:51,+0000,,"@FIFAWorldCup I am so amazed by #Jungkook of @BTS_twt's new single ""Dreamers"" for the #FIFAWorldCup     #Dreamers2022  https://t.co/mIXCdoOVdh",en,"['jungkook', 'fifaworldcup', 'dreamers2022']",[],1099994636507062274,1099994636507062274,W52Moonchild,rkivelab⁷ military sis D-536,6,05,https://twitter.com/W52Moonchild/status/1606522520701632512,[],"['https://pbs.twimg.com/tweet_video_thumb/FkuDaceXEAEa458.jpg', 'https://pbs.twimg.com/tweet_video_thumb/FkuDhvXX0AEJFf0.jpg', 'https://pbs.twimg.com/tweet_video_thumb/FkuDoNzWYAARgX4.jpg']",1,https://pbs.twimg.com/tweet_video_thumb/FkuDaceXEAEa458.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}]",,,,
1606522497045766144,1606190369464414209,1671859785000.0,2022-12-24 05:29:45,+0000,,"@fifaworldcup_es El mejor 10+1, es Zlatan",es,[],[],767560045,767560045,RocketVzquez,Rocket Vázquez,6,05,https://twitter.com/RocketVzquez/status/1606522497045766144,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606522493254369281,1606522493254369281,1671859784000.0,2022-12-24 05:29:44,+0000,,Richarlison's 🔥bicycle kick against Serbia is voted as the best goal of the tournament in the 2022 World Cup. #FIFAWorldCup #Richarlison  https://t.co/YE6kM3mfh5,en,"['fifaworldcup', 'richarlison']",[],953149606396772352,953149606396772352,abidahmed786,Abid Ahmed,6,05,https://twitter.com/abidahmed786/status/1606522493254369281,[],['https://pbs.twimg.com/media/FkuDq92VsAAVGK0.jpg'],1,https://pbs.twimg.com/media/FkuDq92VsAAVGK0.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,[],,,,
1606522491115311105,1604340682247663618,1671859784000.0,2022-12-24 05:29:44,+0000,,@binary_x @FIFAWorldCup Don't forget you said want buyback,en,[],[],1550427704175972352,1550427704175972352,allinrugpull,Rekt Again,6,05,https://twitter.com/allinrugpull/status/1606522491115311105,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'binary_x', 'name': 'BinaryX', 'id': '1369580794369372163'}, {'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}]",,,,
1606522490268061697,1606315875912409088,1671859784000.0,2022-12-24 05:29:44,+0000,,@fifaworldcup_ar @FTF_OFFICIELLE فرنسا لعبو بالصف الثاني وليس الاساسي وقتها ضامنين التأهل,ar,[],[],1713711619,1713711619,qweadd2013,Dr. متفائل ⏱,6,05,https://twitter.com/qweadd2013/status/1606522490268061697,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'fifaworldcup_ar', 'name': 'كأس العالم FIFA 🏆', 'id': '142266613'}, {'screen_name': 'FTF_OFFICIELLE', 'name': 'FTF', 'id': '800084468522360832'}]",,,,
1606522475348918273,1606292759165427714,1671859780000.0,2022-12-24 05:29:40,+0000,,"@purple_bunny91 @BTS_twt これからもたくさん 楽しいことしようね♪  今日はケーキ🍰食べ過ぎないでね〜  I’m lisening to #Jungkook of @BTS_twt's new single ""Dreamers"" for the #FIFAWorldCup     #Dreamers2022",ja,"['jungkook', 'fifaworldcup', 'dreamers2022']",[],1206873265907494913,1206873265907494913,Carrie_B_2018,Carrie_Ｂ,6,05,https://twitter.com/Carrie_B_2018/status/1606522475348918273,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'purple_bunny91', 'name': '🐰mimi🍬 7̴ ¨̮⑅*𝑀𝑦 𝑌𝑜𝑢 ⋆✩.*･', 'id': '1455491562100572162'}, {'screen_name': 'BTS_twt', 'name': '방탄소년단', 'id': '335141638'}]",,,,
1606522469778690048,1606280969643646976,1671859779000.0,2022-12-24 05:29:39,+0000,,@FIFAWorldCup 😘,und,[],[],432687148,432687148,xfilesflow,🇩🇪Gott schütze uns⚫️🔴🟡🇺🇦🤝🇷🇺,6,05,https://twitter.com/xfilesflow/status/1606522469778690048,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}]",,,,
1606522464237936640,1606190369464414209,1671859777000.0,2022-12-24 05:29:37,+0000,,"@dougrock182 @TheJesusTech @wqueijeiro @fifaworldcup_es Fué Messi y por lejos, además de hacer un gol menos que Mbappe dió mas asistencias. Saludos!",es,[],[],1666041475,1666041475,RauliGunn,Ramses VII,6,05,https://twitter.com/RauliGunn/status/1606522464237936640,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'dougrock182', 'name': 'El amargado', 'id': '748381958'}, {'screen_name': 'TheJesusTech', 'name': 'Jesus Tech', 'id': '64064461'}, {'screen_name': 'wqueijeiro', 'name': 'Walter Queijeiro', 'id': '37093819'}, {'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606522433607172098,1606522433607172098,1671859770000.0,2022-12-24 05:29:30,+0000,,"'फुटबॉल, मैं तुम्हें बहुत चाहता हूं...' फ्रांस की विश्व कप विजेता टीम के सदस्य Blaise Matuidi ने लिया संन्यास @MATUIDIBlaise #BlaiseMatuidi @FIFAWorldCup #AmritVicharNews  #AmritVichar  https://t.co/Q6uDNR17Um",hi,"['blaisematuidi', 'amritvicharnews', 'amritvichar']",[],1141254901214789632,1141254901214789632,AmritVichar,Amrit Vichar,6,05,https://twitter.com/AmritVichar/status/1606522433607172098,['https://www.amritvichar.com/article/327065/-football--i-love-you-so-much-----blaise-matuidi--member-of-france-s-world-cup-winning-team--retires#gsc.tab=0'],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,[],,,,
1606522379773280258,1606335324442882051,1671859757000.0,2022-12-24 05:29:17,+0000,,@FIFAWorldCup Messi lifting the trophy❤️,en,[],[],46036353,46036353,noviaindrianti,Novia,6,05,https://twitter.com/noviaindrianti/status/1606522379773280258,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}]",,,,
1606522360383049731,1606424663466266625,1671859753000.0,2022-12-24 05:29:13,+0000,,@FIFAWorldCup_JP 💩,und,[],[],1145294879603318785,1145294879603318785,bokisankyu,草,6,05,https://twitter.com/bokisankyu/status/1606522360383049731,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup_JP', 'name': 'FIFAワールドカップ 🏆', 'id': '1549674520713510912'}]",,,,
1606522287607484417,1606335324442882051,1671859735000.0,2022-12-24 05:28:55,+0000,,@FIFAWorldCup You you knew Japan scored a goal that the ball had gone out??,en,[],[],4082340622,4082340622,myron_mhindi,Myron Thee OG,6,05,https://twitter.com/myron_mhindi/status/1606522287607484417,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}]",,,,
1606522275645243393,1606163476023742464,1671859732000.0,2022-12-24 05:28:52,+0000,,@TeamCRonaldo According to CRY MORE FC  Euros are better than the WC Copa America is for amateurs You don't need a WC title to be the GOAT CR7 won the Euros while on the bench (wow😱 GOAT) FIFA rigged the world cup by giving Argentina penalties.....and the shootouts as well  Shameless bunch,en,[],[],1538946467267756032,1538946467267756032,Sakhuxolo13,Tracksmith🎶,6,05,https://twitter.com/Sakhuxolo13/status/1606522275645243393,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'TeamCRonaldo', 'name': 'TCR.', 'id': '2192335506'}]",,,,
1606522252400693250,1606424430548516865,1671859727000.0,2022-12-24 05:28:47,+0000,,"@TeamJJKUSA S  STREAM FOR JUNGKOOK I'm can't stop lisening to #Jungkook of @BTS_twt's new single ""Dreamers"" for the #FIFAWorldCup      #Dreamers2022  https://t.co/LtCHkyJnoH",en,"['jungkook', 'fifaworldcup', 'dreamers2022']",[],1338189519040888833,1338189519040888833,angiefleur101,JJK1Loading✨9•7 (fan),6,05,https://twitter.com/angiefleur101/status/1606522252400693250,[],['https://pbs.twimg.com/media/FkuDeOyagAApOV4.jpg'],1,https://pbs.twimg.com/media/FkuDeOyagAApOV4.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'TeamJJKUSA', 'name': 'TeamJJKUSA', 'id': '1590175334216990722'}]",,,,
1606522220125224964,1606339574409695236,1671859719000.0,2022-12-24 05:28:39,+0000,,@fifaworldcup_ar السعودية والارجنتين وخطورة تكتيك الدفاع المتقدم ومصيدة التسلل,ar,[],[],1713711619,1713711619,qweadd2013,Dr. متفائل ⏱,6,05,https://twitter.com/qweadd2013/status/1606522220125224964,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'fifaworldcup_ar', 'name': 'كأس العالم FIFA 🏆', 'id': '142266613'}]",,,,
1606522199921360896,1606522199921360896,1671859714000.0,2022-12-24 05:28:34,+0000,,Amazing 🤩 #Messi #enzofernandez #FIFAWorldCup2022 @FIFAWorldCup,en,"['messi', 'enzofernandez', 'fifaworldcup2022']",[],140766269,140766269,kawlitejas,Tejas Kawli,6,05,https://twitter.com/kawlitejas/status/1606522199921360896,[],[],0,,False,0,0,0,https://twitter.com/brfootball/status/1606055985906388992,FIFA WORLD CUP,,,,,,,[],,,,
1606522196180058112,1606490484641497089,1671859713000.0,2022-12-24 05:28:33,+0000,,@Sportsnet Your network was also stoked about promoting the FIFA World Cup from a country that is also corrupt,en,[],[],2551134842,2551134842,Sauskas17,Mark Tamasauskas,6,05,https://twitter.com/Sauskas17/status/1606522196180058112,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'Sportsnet', 'name': 'Sportsnet', 'id': '21660529'}]",,,,
1606522146641301504,1606280969643646976,1671859702000.0,2022-12-24 05:28:22,+0000,,@FIFAWorldCup 😅,und,[],[],1422852864574066692,1422852864574066692,DevenPawar_,Devendra Pawar,6,05,https://twitter.com/DevenPawar_/status/1606522146641301504,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}]",,,,
1606522134750449664,1606160925240610817,1671859699000.0,2022-12-24 05:28:19,+0000,,@luissbernal109 @fifaworldcup_es @KMbappe  https://t.co/p1pTIMyIag,qme,[],[],1565757949091495936,1565757949091495936,aguchi_luna,aguchi luna,6,05,https://twitter.com/aguchi_luna/status/1606522134750449664,[],"['https://pbs.twimg.com/media/FkuDXGKXkAAlvYT.jpg', 'https://pbs.twimg.com/media/FkuDXemXEAEDTB2.jpg']",1,https://pbs.twimg.com/media/FkuDXGKXkAAlvYT.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'luissbernal109', 'name': 'Luiss Bernal', 'id': '1598093400527339520'}, {'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606522121336737795,1606303867519524864,1671859696000.0,2022-12-24 05:28:16,+0000,,"@MxCanguro @LeoLH2 @fifaworldcup_es Hacete coser el orto, no se te va a cicatrizar solo nunca...  https://t.co/IgUo91MFZv",es,[],[],1528154912273702916,1528154912273702916,MatiasM34359186,Matias Montes,6,05,https://twitter.com/MatiasM34359186/status/1606522121336737795,[],"['https://pbs.twimg.com/media/FkuDV7uWQAAf4WM.jpg', 'https://pbs.twimg.com/media/FkuDWNLWIAMS9yj.jpg', 'https://pbs.twimg.com/media/FkuDWacWIAEkB64.jpg', 'https://pbs.twimg.com/media/FkuDWvAWYAEXI1z.jpg']",1,https://pbs.twimg.com/media/FkuDV7uWQAAf4WM.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'MxCanguro', 'name': 'Canguro MX', 'id': '1456552599197454336'}, {'screen_name': 'LeoLH2', 'name': 'Leo (⭐⭐⭐)', 'id': '716440922607783936'}, {'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606522105415487488,1606335324442882051,1671859692000.0,2022-12-24 05:28:12,+0000,,@FIFAWorldCup  https://t.co/SFP3tWtndq,qme,[],[],2424294932,2424294932,Luke_Chidgey,ShiggityShwa,6,05,https://twitter.com/Luke_Chidgey/status/1606522105415487488,[],['https://pbs.twimg.com/media/FkuDVz1VUAAhcS4.jpg'],1,https://pbs.twimg.com/media/FkuDVz1VUAAhcS4.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,[],,,,
1606522071491690496,1606243576051949570,1671859684000.0,2022-12-24 05:28:04,+0000,,@fifaworldcup_es El peor de la historia,es,[],[],334061128,334061128,Mariscal_Garcia,Carlos Garcia,6,05,https://twitter.com/Mariscal_Garcia/status/1606522071491690496,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606521968387162115,1605367470335877120,1671859659000.0,2022-12-24 05:27:39,+0000,,@FIFAWorldCup @_OlivierGiroud_  Was the best and still the best He scores historic goals,en,[],[],867330587316678656,867330587316678656,klassiq97,Kvng Ebuklassic,6,05,https://twitter.com/klassiq97/status/1606521968387162115,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}]",,,,
1606521908287213571,1606228123015557121,1671859645000.0,2022-12-24 05:27:25,+0000,,@fifaworldcup_fr Alvarez et Giroud,fr,[],[],1397643017746534400,1397643017746534400,Gildas772365461,La Solitude et Tristesse,6,05,https://twitter.com/Gildas772365461/status/1606521908287213571,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'fifaworldcup_fr', 'name': 'Coupe du Monde 🏆', 'id': '142256733'}]",,,,
1606521904508112897,1606359902858911744,1671859644000.0,2022-12-24 05:27:24,+0000,,@fifaworldcup_ar سالم والسعودية وهزيمة بطل العالم واعظم لاعب ومنتخب في الكرة الارضية ميسي,ar,[],[],1713711619,1713711619,qweadd2013,Dr. متفائل ⏱,6,05,https://twitter.com/qweadd2013/status/1606521904508112897,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'fifaworldcup_ar', 'name': 'كأس العالم FIFA 🏆', 'id': '142266613'}]",,,,
1606521893066096641,1606190369464414209,1671859641000.0,2022-12-24 05:27:21,+0000,,@Nelson_2603 @fifaworldcup_es Mbappe jugo una fase de grupos muy buena pero el resto del mundial lamentable. Recién apareció en la final y gracias a dos penales.,es,[],[],72710716,72710716,LuchoAcademia,Lucho Scanavino,6,05,https://twitter.com/LuchoAcademia/status/1606521893066096641,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'Nelson_2603', 'name': 'Nelson', 'id': '1413182744285356037'}, {'screen_name': 'fifaworldcup_es', 'name': 'Copa Mundial FIFA 🏆', 'id': '142296675'}]",,,,
1606521798887149568,1606521420846080001,1671859619000.0,2022-12-24 05:26:59,+0000,,"@FIFAcom @FIFAWorldCup @afa @antonioguterres @ChangeorgAR Pobre pibe, se nota que es un tipazo aaaa  https://t.co/ReoD2Zz4gF",es,[],[],4837478823,4837478823,LisbonGirl_,🇦🇷⭐⭐⭐,6,05,https://twitter.com/LisbonGirl_/status/1606521798887149568,[],['https://pbs.twimg.com/media/FkuDDdCXgAAr8Je.jpg'],1,https://pbs.twimg.com/media/FkuDDdCXgAAr8Je.jpg,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'FIFAcom', 'name': 'FIFA', 'id': '140070953'}, {'screen_name': 'FIFAWorldCup', 'name': 'FIFA World Cup', 'id': '138372303'}, {'screen_name': 'afa', 'name': 'AFA', 'id': '2495214973'}, {'screen_name': 'antonioguterres', 'name': 'António Guterres', 'id': '811229675758505984'}, {'screen_name': 'ChangeorgAR', 'name': 'Change.org Argentina', 'id': '1019812561'}]",,,,
1606521768084373504,1606244210637541379,1671859611000.0,2022-12-24 05:26:51,+0000,,@fifaworldcup_ar انا اشوف بعد رايس مونديال 2014 قدم شي خيالي بس بونو غير,ar,[],[],1579540293224890376,1579540293224890376,Nxzqpp,N,6,05,https://twitter.com/Nxzqpp/status/1606521768084373504,[],[],0,,False,0,0,0,,FIFA WORLD CUP,,,,,,,"[{'screen_name': 'fifaworldcup_ar', 'name': 'كأس العالم FIFA 🏆', 'id': '142266613'}]",,,,
